Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Belgium","NET-Flanders","Flanders","BETN052","44N052 - ZWEVEGEM","SPO-BETN052_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","15.283","ug/m3","99.43","1","Background","Suburban","3.3225","50.8149","27.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETN052_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETM705","44M705 - ROESELARE","SPO-BETM705_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","15.608","ug/m3","99.85","1","Industrial","Suburban","3.1524","50.9454","19.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETM705_06001_100.parquet","hour"
"Belgium","NET-Wallonia","Wallonia","BETN085","43N085 - VIELSALM","SPO-BETN085_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","6.853","ug/m3","97.85","1","Background","Rural","6.0017","50.3032","490.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETN085_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETR811","42R811 - SCHOTEN","SPO-BETR811_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.399","ug/m3","99.29","1","Background","Suburban","4.4914","51.2521","8.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR811_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETR710","44R710 - DESTELBERGE","SPO-BETR710_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.021","ug/m3","97.49","1","Background","Suburban","3.7753","51.0613","6.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR710_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETR020","42R020 - VILVOORDE","SPO-BETR020_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.764","ug/m3","99.73","1","Background","Suburban","4.4367","50.9414","12.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR020_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETN035","42N035 - AARSCHOT","SPO-BETN035_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.560","ug/m3","99.11","1","Background","Rural","4.8376","50.9775","55.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETN035_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BELAL05","40AL05 - BEVEREN","SPO-BELAL05_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.953","ug/m3","99.49","1","Industrial","Rural","4.2789","51.2631","8.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BELAL05_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BELRL01","40RL01 - ROESELARE","SPO-BELRL01_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.786","ug/m3","99.69","1","Background","Urban","3.1212","50.9532","20.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BELRL01_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BELSA04","40SA04 - Hoevenen","SPO-BELSA04_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.360","ug/m3","99.87","1","Industrial","Rural","4.4039","51.3139","6.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BELSA04_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BELSZ02","40SZ02 - STEENOKKERZ","SPO-BELSZ02_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.828","ug/m3","99.06","1","Industrial","Rural","4.5122","50.9130","15.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BELSZ02_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETR834","42R834 - Boom","SPO-BETR834_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.945","ug/m3","99.86","1","Background","Suburban","4.3801","51.0920","0.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR834_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BELAL03","40AL03 - BEVEREN","SPO-BELAL03_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","15.724","ug/m3","99.87","1","Industrial","Rural","4.2015","51.2540","4.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BELAL03_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETN029","44N029 - HOUTEM","SPO-BETN029_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.710","ug/m3","99.77","1","Background","Rural","2.5823","51.0163","2.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETN029_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETN054","42N054 - WALSHOUTEM","SPO-BETN054_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.758","ug/m3","98.87","1","Background","Rural","5.1032","50.7117","135.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETN054_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETR731","44R731 - EVERGEM","SPO-BETR731_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","15.270","ug/m3","99.03","1","Industrial","Rural","3.7395","51.1247","6.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR731_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BELOB02","40OB02 - WIELSBEKE            ","SPO-BELOB02_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","16.411","ug/m3","99.44","1","Industrial","Rural","3.3762","50.9150","14.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BELOB02_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETN012","44N012 - MOERKERKE","SPO-BETN012_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.028","ug/m3","99.00","1","Background","Rural","3.3625","51.2546","3.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETN012_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETN016","42N016 - DESSEL","SPO-BETN016_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.117","ug/m3","97.42","1","Background","Rural","5.1640","51.2337","30.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETN016_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BELGK06","40GK06 - GENK","SPO-BELGK06_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.313","ug/m3","99.73","1","Industrial","Suburban","5.4706","50.9279","44.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BELGK06_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BELAL02","40AL02 - BEVEREN","SPO-BELAL02_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","15.011","ug/m3","99.86","1","Industrial","Rural","4.2348","51.3045","4.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BELAL02_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BELRB01","40RB01 - RUISBROEK","SPO-BELRB01_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.460","ug/m3","12.39","1","Industrial","Suburban","4.3312","51.0894","0.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BELRB01_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BELMN01","40MN01 - MENEN","SPO-BELMN01_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","15.150","ug/m3","99.83","1","Industrial","Rural","3.1096","50.7935","10.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BELMN01_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BELOB01","40OB01 - OOSTROZEBEK","SPO-BELOB01_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","17.119","ug/m3","98.98","1","Industrial","Rural","3.3074","50.9172","44.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BELOB01_06001_100.parquet","hour"
"Belgium","NET-Wallonia","Wallonia","BETR221","43R221 - LIEGE","SPO-BETR221_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.702","ug/m3","99.61","1","Background","Urban","5.6278","50.6584","65.0","Liège                                                                           ","BE005C1                                           ","383700","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR221_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETR801","42R801 - BORGERHOUT","SPO-BETR801_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.510","ug/m3","99.02","1","Background","Urban","4.4318","51.2097","6.0","Antwerpen                                                                       ","BE002C1                                           ","530014","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR801_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETR701","44R701 - GENT","SPO-BETR701_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","15.487","ug/m3","99.81","1","Background","Urban","3.7293","51.0583","5.0","Gent                                                                            ","BE003C1                                           ","263687","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR701_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETR803","42R803 - ANTWERPEN","SPO-BETR803_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.941","ug/m3","99.39","1","Background","Urban","4.4285","51.2286","0.0","Antwerpen                                                                       ","BE002C1                                           ","530014","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR803_06001_100.parquet","hour"
"Belgium","NET-Brussels","Brussels","BETR001","41R001 - MOLENBEEK","SPO-BETR001_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.465","ug/m3","97.35","1","Background","Urban","4.3341","50.8497","20.0","Bruxelles / Brussel                                                             ","BE001C1                                           ","1223364","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR001_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETR802","42R802 - BORGERHOUT","SPO-BETR802_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.484","ug/m3","99.87","1","Traffic","Urban","4.4318","51.2095","6.0","Antwerpen                                                                       ","BE002C1                                           ","530014","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR802_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETR805","42R805 - ANTWERPEN","SPO-BETR805_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.807","ug/m3","99.79","1","Traffic","Urban","4.4216","51.2082","6.0","Antwerpen                                                                       ","BE002C1                                           ","530014","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR805_06001_100.parquet","hour"
"Belgium","NET-Flanders","Flanders","BETR702","44R702 - Gent (G.Carlierlaan)","SPO-BETR702_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.137","ug/m3","99.19","1","Traffic","Urban","3.7350","51.0407","8.0","Gent                                                                            ","BE003C1                                           ","263687","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR702_06001_100.parquet","hour"
"Belgium","NET-Wallonia","Wallonia","BETR501","45R501 - CHARLEROI","SPO-BETR501_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.362","ug/m3","99.49","1","Background","Urban","4.4522","50.4093","115.0","Charleroi                                                                       ","BE004C1                                           ","203314","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR501_06001_100.parquet","hour"
"Belgium","NET-Wallonia","Wallonia","BETR511","45R511 - MARCINELLE","SPO-BETR511_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","11.291","ug/m3","99.38","1","Background","Suburban","4.4247","50.3776","157.0","Charleroi                                                                       ","BE004C1                                           ","203314","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR511_06001_100.parquet","hour"
"Belgium","NET-Wallonia","Wallonia","BETR223","43R223 - JEMEPPE","SPO-BETR223_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.737","ug/m3","98.45","1","Industrial","Suburban","5.5164","50.6207","50.0","Liège                                                                           ","BE005C1                                           ","383700","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR223_06001_100.parquet","hour"
"Belgium","NET-Wallonia","Wallonia","BETR222","43R222 - SERAING","SPO-BETR222_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","11.244","ug/m3","99.33","1","Background","Suburban","5.5702","50.6134","65.0","Liège                                                                           ","BE005C1                                           ","383700","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR222_06001_100.parquet","hour"
"Belgium","NET-Wallonia","Wallonia","BETM204","43M204 - ANGLEUR","SPO-BETM204_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.440","ug/m3","98.00","1","Background","Suburban","5.6112","50.6119","70.0","Liège                                                                           ","BE005C1                                           ","383700","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETM204_06001_100.parquet","hour"
"Belgium","NET-Wallonia","Wallonia","BETR502","45R502 - LODELINSART","SPO-BETR502_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","11.910","ug/m3","99.55","1","Background","Suburban","4.4587","50.4290","135.0","Charleroi                                                                       ","BE004C1                                           ","203314","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/BE/SPO-BETR502_06001_100.parquet","hour"
